"SpeciesId","CU","CU_Name","Year","T_Idx_E","ExpFactor1","AdjSum","ExpFactor2","ObsE","ExpFactor3","TE","CDN Harvest","CDN ER","TRTC","Total Harvest","Total ER","Total Run","Q1","Q2","Q3"
"PKo","PKo_12","Hecate Strait-Lowlands",1967,60765,1.05488684764516,64100.199297158,1.62187412570026,103962.45469229,1.5,155943.682038436,217783.835964627,0.582734279585059,373727.518003063,217783.835964627,0.582734279585059,373727.518003063,2.25714285714286,4.73984485744759,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1969,149675,1.0419983291946,155961.099922202,1.62187412570026,252949.272579572,1.5,379423.908869358,423932.035619123,0.527701373877369,803355.944488482,423932.035619123,0.527701373877369,803355.944488482,2.25714285714286,4.79847218552132,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1971,371955,1.00010443321916,371993.844458034,1.62187412570026,603327.191246251,1.5,904990.786869376,469973.414017295,0.34180774576838,1374964.20088667,469973.414017295,0.34180774576838,1374964.20088667,2.25714285714286,4.99947788842998,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1973,143525,1.04149624536921,149480.748616616,1.62187412570026,242438.958471593,1.5,363658.43770739,406132.603892538,0.527588114104881,769791.041599928,406132.603892538,0.527588114104881,769791.041599928,2.25714285714286,4.8007854298385,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1975,213825,1.02927619489479,220084.982373378,1.62187412570026,356950.138366579,1.5,535425.207549868,358539.253651291,0.401066562723921,893964.461201159,358539.253651291,0.401066562723921,893964.461201159,2.25714285714286,4.85778260956584,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1977,366835,1.02008335739884,374202.278411404,1.62187412570026,606908.99313354,1.5,910363.48970031,1056057.91870198,0.537045576390477,1966421.40840229,1056057.91870198,0.537045576390477,1966421.40840229,2.25714285714286,4.90156021440222,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1979,313430,1.00560037965907,315185.326996543,1.62187412570026,511190.926656067,1.5,766786.389984101,489899.852004646,0.389834658513778,1256686.24198875,489899.852004646,0.389834658513778,1256686.24198875,2.25714285714286,4.97215404959886,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1981,302600,1.00671089986143,304630.71829807,1.62187412570026,494072.679901123,1.5,741109.019851685,708699.84236782,0.488822948207721,1449808.8622195,708699.84236782,0.488822948207721,1449808.8622195,2.25714285714286,4.9666691804849,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1983,208720,1.00671089986143,210120.699019078,1.62187412570026,340789.325013095,1.5,511183.987519642,271679.2087826,0.347032802239068,782863.196302242,271679.2087826,0.347032802239068,782863.196302242,2.25714285714286,4.9666691804849,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1985,466290,1,466290,1.62187412570026,756263.686072773,1.5,1134395.52910916,772597.399959879,0.405139100508909,1906992.92906904,772597.399959879,0.405139100508909,1906992.92906904,2.25714285714286,5,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1987,135427,1.00052830764373,135498.547119267,1.62187412570026,219761.587642716,1.5,329642.381464074,348051.81101286,0.513582401733074,677694.192476935,348051.81101286,0.513582401733074,677694.192476935,2.25714285714286,4.99735985658931,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1989,197170,1,197170,1.62187412570026,319784.92136432,1.5,479677.382046479,112183.371648884,0.189543521763272,591860.753695363,112183.371648884,0.189543521763272,591860.753695363,2.25714285714286,5,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1991,229242,1.01436800134751,232535.749364906,1.62187412570026,377143.715195262,1.5,565715.572792892,300052.409817009,0.346573696237283,865767.982609902,300052.409817009,0.346573696237283,865767.982609902,2.25714285714286,4.92917757003166,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1993,115986,1.00714542863877,116814.769686096,1.62187412570026,189458.852453514,1.5,284188.278680271,66226.8313676708,0.188995364265571,350415.110047942,66226.8313676708,0.188995364265571,350415.110047942,2.25714285714286,4.96452633137388,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1995,233790,1.07663899541819,251707.430738818,1.62187412570026,408237.769161778,1.5,612356.653742666,140702.151145082,0.186840855231824,753058.804887749,140702.151145082,0.186840855231824,753058.804887749,2.25714285714286,4.64408220515728,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1997,162750,1.09270067396119,177837.034687183,1.62187412570026,288429.285150402,1.5,432643.927725603,45823.490833861,0.0957713922754096,478467.418559464,45823.490833861,0.0957713922754096,478467.418559464,2.25714285714286,4.57581853763695,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",1999,351505,1.00304448777101,352575.15267395,1.62187412570026,571832.517486697,1.5,857748.776230045,52248.2045072805,0.0574157998468812,909996.980737326,52248.2045072805,0.0574157998468812,909996.980737326,2.25714285714286,4.98482376500678,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2001,681650,1.02095279384167,695932.471922176,1.62187412570026,1128714.8694452,1.5,1693072.3041678,469707.218499067,0.217177578008453,2162779.52266686,469707.218499067,0.217177578008453,2162779.52266686,2.25714285714286,4.8973860791211,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2003,372650,1.0834832174261,403760.020973836,1.62187412570026,654847.931009657,1.5,982271.896514485,288463.540908632,0.227005191177794,1270735.43742312,288463.540908632,0.227005191177794,1270735.43742312,2.25714285714286,4.61474614427153,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2005,434900,1.05309579870378,457991.362856274,1.62187412570026,742804.341210789,1.5,1114206.51181618,281161.044852209,0.201496045617912,1395367.55666839,281161.044852209,0.201496045617912,1395367.55666839,2.25714285714286,4.74790613176344,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2007,350295,1.09078916504905,382097.990570856,1.62187412570026,619714.844388931,1.5,929572.266583397,245310.435300225,0.208795682247201,1174882.70188362,245310.435300225,0.208795682247201,1174882.70188362,2.25714285714286,4.58383724390513,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2009,763354,1.04906229247451,800805.897209589,1.62187412570026,1298806.36439241,1.5,1948209.54658862,348516.953024408,0.151745082874748,2296726.49961302,348516.953024408,0.151745082874748,2296726.49961302,2.25714285714286,4.76616120498057,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2011,206540,1.38568896980955,286200.199824465,1.62187412570026,464180.698865542,1.5,696271.048298313,75293.2751053378,0.0975852211170052,771564.323403651,75293.2751053378,0.0975852211170052,771564.323403651,2.25714285714286,3.6083133437132,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2013,528031,1.05274550365311,555882.261039457,1.62187412570026,901571.056115651,1.5,1352356.58417348,234149.121544582,0.147587947966822,1586505.70571806,234149.121544582,0.147587947966822,1586505.70571806,2.25714285714286,4.74948597039797,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2015,48435,1.65764499019086,80288.0350998942,1.62187412570026,130217.086731832,1.5,195325.630097749,51692.4744283784,0.209265934282606,247018.104526127,51692.4744283784,0.209265934282606,247018.104526127,2.25714285714286,3.01632739795769,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2017,51331,1.72127017078636,88354.5191366346,1.62187412570026,143299.908476396,1.5,214949.862714594,35907.3212721077,0.143138500964801,250857.183986701,35907.3212721077,0.143138500964801,250857.183986701,2.25714285714286,2.90483160915742,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2019,130497,1.15952243085112,151314.198658778,1.62187412570026,245412.583655741,1.5,368118.875483611,1665.52521114723,0.00450404399974149,369784.400694758,1665.52521114723,0.00450404399974149,369784.400694758,2.25714285714286,4.31212011683973,3.08285329963027
"PKo","PKo_12","Hecate Strait-Lowlands",2021,207148,1.21983651320225,252686.69403682,1.62187412570026,409826.010967056,1.5,614739.016450583,0,0,614739.016450583,0,0,614739.016450583,2.25714285714286,4.09890993250748,3.08285329963027
"PKo","PKo_13","Hecate Strait-Fjords",1955,296775,1.0097937367493,299681.536223774,1.14526072072091,343213.492162389,1.5,514820.238243583,470312.260508248,0.477410156607499,985132.498751831,470312.260508248,0.477410156607499,985132.498751831,2.38461538461538,4.95150625126262,4.36581811419555
"PKo","PKo_13","Hecate Strait-Fjords",1957,253250,1.04508961512969,264668.945031594,1.14526072072091,303114.946739327,1.5,454672.42010899,350925.651221828,0.435608852243293,805598.071330818,350925.651221828,0.435608852243293,805598.071330818,2.38461538461538,4.78427871410771,4.36581811419555
"PKo","PKo_13","Hecate Strait-Fjords",1959,363950,1.03035332192192,374997.091513484,1.14526072072091,429469.439294977,1.5,644204.158942466,241778.309291362,0.272892882150747,885982.468233828,241778.309291362,0.272892882150747,885982.468233828,2.38461538461538,4.85270430406676,4.36581811419555
"PKo","PKo_13","Hecate Strait-Fjords",1961,945200,1.08660921022889,1027063.02550834,1.08275376789942,1112056.36073934,1.5,1668084.54110902,1616925.13629266,0.492213203332659,3285009.67740168,1616925.13629266,0.492213203332659,3285009.67740168,2.38461538461538,4.60147029210877,4.61785509155988
"PKo","PKo_13","Hecate Strait-Fjords",1963,1430025,1.22207452020146,1747597.1157511,1.08275376789942,1892217.36184967,1.5,2838326.0427745,2731253.8707943,0.490387769486946,5569579.9135688,2731253.8707943,0.490387769486946,5569579.9135688,2.38461538461538,4.09140352519234,4.61785509155988
"PKo","PKo_13","Hecate Strait-Fjords",1965,533500,1.03612931561879,552774.989882625,1.08275376789942,598519.203095978,1.5,897778.804643968,1831522.20004034,0.671059072230176,2729301.0046843,1831522.20004034,0.671059072230176,2729301.0046843,2.38461538461538,4.82565247853636,4.61785509155988
"PKo","PKo_13","Hecate Strait-Fjords",1967,178500,1.14898980271847,205094.679785248,1.08275376789942,222067.037313603,1.5,333100.555970404,151546.140660434,0.312694054687571,484646.696630839,151546.140660434,0.312694054687571,484646.696630839,2.38461538461538,4.35164871626376,4.61785509155988
"PKo","PKo_13","Hecate Strait-Fjords",1969,211600,1.07859140314065,228229.940904561,1.08275376789942,247116.828461877,1.5,370675.242692815,62638.7855941369,0.14455748373015,433314.028286952,62638.7855941369,0.14455748373015,433314.028286952,2.38461538461538,4.63567573915476,4.61785509155988
"PKo","PKo_13","Hecate Strait-Fjords",1971,574750,1.01901023387862,585676.131921739,1.03703666763674,607367.624162494,1.5,911051.436243742,267355.908567227,0.226879024256349,1178407.34481097,267355.908567227,0.226879024256349,1178407.34481097,2.38461538461538,4.90672206594891,4.82143028885787
"PKo","PKo_13","Hecate Strait-Fjords",1973,385200,1.07618298452434,414545.685638777,1.03703666763674,429899.076418024,1.5,644848.614627036,469192.364145054,0.421162572190301,1114040.97877209,469192.364145054,0.421162572190301,1114040.97877209,2.38461538461538,4.64605004158277,4.82143028885787
"PKo","PKo_13","Hecate Strait-Fjords",1975,337045,1.06353784088528,358460.11158118,1.03703666763674,371736.279594841,1.5,557604.419392261,242798.801234359,0.303345607535507,800403.22062662,242798.801234359,0.303345607535507,800403.22062662,2.38461538461538,4.70129017303045,4.82143028885787
"PKo","PKo_13","Hecate Strait-Fjords",1977,218600,1.02310953542233,223651.74444332,1.03703666763674,231935.059768644,1.5,347902.589652966,251045.72121386,0.419144217721451,598948.310866827,251045.72121386,0.419144217721451,598948.310866827,2.38461538461538,4.88706226155548,4.82143028885787
"PKo","PKo_13","Hecate Strait-Fjords",1979,779080,1.02224710889406,796412.277597181,1.03703666763674,825908.734424366,1.5,1238863.10163655,845363.364152583,0.405600532393446,2084226.46578913,845363.364152583,0.405600532393446,2084226.46578913,2.38461538461538,4.89118526870609,4.82143028885787
"PKo","PKo_13","Hecate Strait-Fjords",1981,624495,1.0061114142358,628311.547633184,1.1126892150036,699115.482713668,1.5,1048673.2240705,2015639.38730082,0.657778641715929,3064312.61137132,2015639.38730082,0.657778641715929,3064312.61137132,2.38461538461538,4.96962854138555,4.49361774391226
"PKo","PKo_13","Hecate Strait-Fjords",1983,767745,1.00894582467884,774613.112168055,1.1126892150036,861903.655709772,1.5,1292855.48356466,929266.181515437,0.418188705019418,2222121.66508009,929266.181515437,0.418188705019418,2222121.66508009,2.38461538461538,4.95566746766762,4.49361774391226
"PKo","PKo_13","Hecate Strait-Fjords",1985,1135950,1,1135950,1.1126892150036,1263959.31378335,1.5,1895938.97067502,1554243.6366898,0.450481558098427,3450182.60736481,1554243.6366898,0.450481558098427,3450182.60736481,2.38461538461538,5,4.49361774391226
"PKo","PKo_13","Hecate Strait-Fjords",1987,554963,1,554963,1.1126892150036,617501.344826046,1.5,926252.017239068,979539.780488087,0.513980478694622,1905791.79772716,979539.780488087,0.513980478694622,1905791.79772716,2.38461538461538,5,4.49361774391226
"PKo","PKo_13","Hecate Strait-Fjords",1989,732880,1.00017801496266,733010.463605837,1.1126892150036,815612.837339007,1.5,1223419.25600851,137028.743548277,0.100723249689013,1360447.99955679,137028.743548277,0.100723249689013,1360447.99955679,2.38461538461538,4.99911008360511,4.49361774391226
"PKo","PKo_13","Hecate Strait-Fjords",1991,613346,1.00835902461157,618472.974309407,1.17044465515051,723888.387135482,1.5,1085832.58070322,344964.008046938,0.241099266492013,1430796.58875016,344964.008046938,0.241099266492013,1430796.58875016,2.38461538461538,4.95855134725061,4.27188075745201
"PKo","PKo_13","Hecate Strait-Fjords",1993,439595,1.01180941538935,444786.359958079,1.17044465515051,520597.817696784,1.5,780896.726545175,54713.4315843044,0.0654772217068075,835610.15812948,54713.4315843044,0.0654772217068075,835610.15812948,2.38461538461538,4.94164209578539,4.27188075745201
"PKo","PKo_13","Hecate Strait-Fjords",1995,615420,1.0346423253348,636739.579857541,1.17044465515051,745268.437967038,1.5,1117902.65695056,153024.054838004,0.120403523994437,1270926.71178856,153024.054838004,0.120403523994437,1270926.71178856,2.38461538461538,4.83258791716458,4.27188075745201
"PKo","PKo_13","Hecate Strait-Fjords",1997,407986,1.00794460906147,411227.289272554,1.17044465515051,481318.782781092,1.5,721978.174171638,128226.642307034,0.150818531983994,850204.816478672,128226.642307034,0.150818531983994,850204.816478672,2.38461538461538,4.96059005132797,4.27188075745201
"PKo","PKo_13","Hecate Strait-Fjords",1999,669105,1,669105,1.17044465515051,783150.37098448,1.5,1174725.55647672,109735.986637978,0.0854334543733235,1284461.5431147,109735.986637978,0.0854334543733235,1284461.5431147,2.38461538461538,5,4.27188075745201
"PKo","PKo_13","Hecate Strait-Fjords",2001,1649000,1.01639798177261,1676040.27194304,1.29534989239827,2171058.58591658,1.5,3256587.87887487,1187686.28431914,0.267239652799811,4444274.16319401,1187686.28431914,0.267239652799811,4444274.16319401,2.38461538461538,4.9193328692762,3.85996094903962
"PKo","PKo_13","Hecate Strait-Fjords",2003,1897750,1.01738865246518,1930749.31521579,1.29534989239827,2500995.91771281,1.5,3751493.87656921,1783736.09164697,0.322251487632736,5535229.96821618,1783736.09164697,0.322251487632736,5535229.96821618,2.38461538461538,4.91454272453775,3.85996094903962
"PKo","PKo_13","Hecate Strait-Fjords",2005,1496900,1.01321859188163,1516686.91018761,1.29534989239827,1964640.22591339,1.5,2946960.33887008,1450423.03020068,0.329837748603478,4397383.36907076,1450423.03020068,0.329837748603478,4397383.36907076,2.38461538461538,4.93476929861166,3.85996094903962
"PKo","PKo_13","Hecate Strait-Fjords",2007,1415370,1.01811438928869,1441008.56316753,1.29534989239827,1866610.28724405,1.5,2799915.43086607,686578.911331531,0.196925290548089,3486494.3421976,686578.911331531,0.196925290548089,3486494.3421976,2.38461538461538,4.91103951835243,3.85996094903962
"PKo","PKo_13","Hecate Strait-Fjords",2009,2515120,1.03103002394946,2593164.23383576,1.29534989239827,3359055.0112702,1.5,5038582.51690529,1460646.2865611,0.224741477909204,6499228.8034664,1460646.2865611,0.224741477909204,6499228.8034664,2.38461538461538,4.84951929997832,3.85996094903962
"PKo","PKo_13","Hecate Strait-Fjords",2011,682010,1.05142575775937,717082.881049466,1.3507797277753,968621.018856326,1.5,1452931.52828449,272956.024254161,0.158154002474068,1725887.55253865,272956.024254161,0.158154002474068,1725887.55253865,2.38461538461538,4.75544750839585,3.70156576767321
"PKo","PKo_13","Hecate Strait-Fjords",2013,2988130,1.0431976671796,3117210.24522938,1.3507797277753,4210664.40646932,1.5,6315996.60970399,2060433.56891662,0.245979913278036,8376430.17862061,2060433.56891662,0.245979913278036,8376430.17862061,2.38461538461538,4.79295550335925,3.70156576767321
"PKo","PKo_13","Hecate Strait-Fjords",2015,292705,1.12741823088466,330000.953271093,1.3507797277753,445758.597825117,1.5,668637.896737676,176953.466688729,0.209265934282606,845591.363426405,176953.466688729,0.209265934282606,845591.363426405,2.38461538461538,4.43491143129434,3.70156576767321
"PKo","PKo_13","Hecate Strait-Fjords",2017,681780,1.19118543227121,812126.404013864,1.3507797277753,1097003.88293298,1.5,1645505.82439947,274881.339981543,0.143138500964801,1920387.16438102,274881.339981543,0.143138500964801,1920387.16438102,2.38461538461538,4.19749928478105,3.70156576767321
"PKo","PKo_13","Hecate Strait-Fjords",2019,266988,1.03940406664287,277508.412944845,1.3507797277753,374852.738492994,1.5,562279.107739491,2543.98807562147,0.00450404399974149,564823.095815112,2543.98807562147,0.00450404399974149,564823.095815112,2.38461538461538,4.81044875661236,3.70156576767321
"PKo","PKo_13","Hecate Strait-Fjords",2021,683390,1.06001804095335,724405.72900711,1.19192115775765,863434.515204429,1.5,1295151.77280664,0,0,1295151.77280664,0,0,1295151.77280664,2.38461538461538,4.71690085152055,4.19490833555338
"PKo","PKo_14","Nass-Skeena Estuary",1955,41925,1.00727257331197,42229.9026361043,2.05004148397001,86573.0522680283,1.5,129859.578402042,960916.110000917,0.880947494720776,1090775.68840296,960916.110000917,0.880947494720776,1090775.68840296,2.46153846153846,4.96389967569525,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1957,19950,1.00727257331197,20095.0878375738,2.05004148397001,41195.7636910475,1.5,61793.6455365712,962854.305471714,0.939692803293303,1024647.95100829,962854.305471714,0.939692803293303,1024647.95100829,2.46153846153846,4.96389967569525,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1959,33675,1.10438716773079,37190.2378733342,2.05004148397001,76241.5304390478,1.5,114362.295658572,90012.8332786203,0.440429487417145,204375.128937192,90012.8332786203,0.440429487417145,204375.128937192,2.46153846153846,4.52739776963693,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1961,57400,1.00727257331197,57817.445708107,2.05004148397001,118528.162198803,1.5,177792.243298205,155318.701027447,0.466267181169545,333110.944325652,155318.701027447,0.466267181169545,333110.944325652,2.46153846153846,4.96389967569525,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1963,36950,1.00727257331197,37218.7215838772,2.05004148397001,76299.9232272784,1.5,114449.884840918,47307.1139330922,0.292457910888819,161756.99877401,47307.1139330922,0.292457910888819,161756.99877401,2.46153846153846,4.96389967569525,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1965,28000,1.04682105576691,29310.9895614736,2.05004148397001,60088.7445372328,1.5,90133.1168058492,140908.33243086,0.609883347323081,231041.449236709,140908.33243086,0.609883347323081,231041.449236709,2.46153846153846,4.77636552346279,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1967,7602,1.00727257331197,7657.28610231758,2.05004148397001,15697.7541643781,1.5,23546.6312465671,135806.634874044,0.852236280938571,159353.266120611,135806.634874044,0.852236280938571,159353.266120611,2.46153846153846,4.96389967569525,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1969,12100,1.01654264340464,12300.1659851961,2.05004148397001,25215.8505293689,1.5,37823.7757940533,94221.904965517,0.713555372834019,132045.68075957,94221.904965517,0.713555372834019,132045.68075957,2.46153846153846,4.91863281136328,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1971,44411,1.01654264340464,45145.6753362433,2.05004148397001,92550.5072611405,1.5,138825.760891711,159361.448141312,0.53443421888584,298187.209033023,159361.448141312,0.53443421888584,298187.209033023,2.46153846153846,4.91863281136328,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1973,14550,1.01654264340464,14790.6954615374,2.05004148397001,30321.5392729187,1.5,45482.3089093781,74990.0836970845,0.622466957571338,120472.392606463,74990.0836970845,0.622466957571338,120472.392606463,2.46153846153846,4.91863281136328,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1975,23000,1.01654264340464,23380.4807983066,2.05004148397001,47930.9555516929,1.5,71896.4333275393,44877.1995525097,0.384309355165887,116773.632880049,44877.1995525097,0.384309355165887,116773.632880049,2.46153846153846,4.91863281136328,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1977,19850,1.01654264340464,20178.371471582,2.05004148397001,41366.4985957001,1.5,62049.7478935502,412511.240878335,0.869248106435953,474560.988771885,412511.240878335,0.869248106435953,474560.988771885,2.46153846153846,4.91863281136328,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1979,12145,1.10438716773079,13412.7821520904,2.05004148397001,27496.7598272379,1.5,41245.1397408568,111156.268691001,0.729365101246434,152401.408431858,111156.268691001,0.729365101246434,152401.408431858,2.46153846153846,4.52739776963693,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1981,27119,1.11219913908738,30161.7284529105,2.05004148397001,61832.7945567052,1.5,92749.1918350578,183352.274892,0.664075700377406,276101.466727058,183352.274892,0.664075700377406,276101.466727058,2.46153846153846,4.49559779744372,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1983,70450,1.00197299363718,70588.9974017391,2.05004148397001,144710.372985416,1.5,217065.559478125,1711242.64146876,0.887432123468885,1928308.20094689,1711242.64146876,0.887432123468885,1928308.20094689,2.46153846153846,4.99015445700779,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1985,84870,1,84870,2.05004148397001,173987.020744535,1.5,260980.531116802,846452.019424814,0.76433731247184,1107432.55054162,846452.019424814,0.76433731247184,1107432.55054162,2.46153846153846,5,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1987,30605,1,30605,2.05004148397001,62741.5196169022,1.5,94112.2794253533,635306.433287956,0.870976329802025,729418.71271331,635306.433287956,0.870976329802025,729418.71271331,2.46153846153846,5,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1989,165600,1,165600,2.05004148397001,339486.869745434,1.5,509230.304618151,2014981.56781082,0.798261663301609,2524211.87242897,2014981.56781082,0.798261663301609,2524211.87242897,2.46153846153846,5,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1991,71300,1.01472994153786,72350.2448316496,2.05004148397001,148321.003280269,1.5,222481.504920403,3848148.056283,0.945344693842731,4070629.56120341,3848148.056283,0.945344693842731,4070629.56120341,2.46153846153846,4.92741940030103,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1993,26400,1,26400,2.05004148397001,54121.0951768083,1.5,81181.6427652125,324923.801853881,0.8000971327992,406105.444619093,324923.801853881,0.8000971327992,406105.444619093,2.46153846153846,5,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1995,64750,1,64750,2.05004148397001,132740.186087058,1.5,199110.279130587,1205871.77405509,0.85828268860864,1404982.05318568,1205871.77405509,0.85828268860864,1404982.05318568,2.46153846153846,5,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1997,26740,1.07826081670861,28832.6942387882,2.05004148397001,59108.2192841389,1.5,88662.3289262084,124580.269968423,0.584218493932262,213242.598894631,124580.269968423,0.584218493932262,213242.598894631,2.46153846153846,4.63709700150517,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",1999,81075,1.52018613579686,123249.090959731,2.05004148397001,252665.749329041,1.5,378998.623993561,2449552.82440769,0.86600964100979,2828551.44840126,2449552.82440769,0.86600964100979,2828551.44840126,2.46153846153846,3.28907091195057,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2001,143200,1.13656503530459,162756.113055617,2.05004148397001,333656.783533729,1.5,500485.175300593,410782.780879381,0.450781549042258,911267.956179974,410782.780879381,0.450781549042258,911267.956179974,2.46153846153846,4.39922032148388,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2003,202000,1,202000,2.05004148397001,414108.379761942,1.5,621162.569642914,940650.227261576,0.602281034657894,1561812.79690449,940650.227261576,0.602281034657894,1561812.79690449,2.46153846153846,5,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2005,218100,1.26334135426271,275534.749364697,2.05004148397001,564857.66647291,1.5,847286.499709364,1159459.47253428,0.577780889345922,2006745.97224364,1159459.47253428,0.577780889345922,2006745.97224364,2.46153846153846,3.95775851327056,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2007,152500,1.09321423706385,166715.171152237,2.05004148397001,341773.016869246,1.5,512659.52530387,1333123.87349597,0.722253691501825,1845783.39879984,1333123.87349597,0.722253691501825,1845783.39879984,2.46153846153846,4.5736689392456,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2009,114450,1.17976773001239,135024.416699918,2.05004148397001,276805.655583685,1.5,415208.483375528,362266.608826707,0.465952687693917,777475.092202235,362266.608826707,0.465952687693917,777475.092202235,2.46153846153846,4.23812236324474,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2011,24250,1.46062244871428,35420.0943813213,2.05004148397001,72612.6628478419,1.5,108918.994271763,157403.565513064,0.591026031141473,266322.559784826,157403.565513064,0.591026031141473,266322.559784826,2.46153846153846,3.42319810598644,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2013,164895,1.08646965535915,179153.413820446,2.05004148397001,367271.930326761,1.5,550907.895490142,920670.09751583,0.625634592180323,1471577.99300597,920670.09751583,0.625634592180323,1471577.99300597,2.46153846153846,4.60206134183029,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2015,2745,12.2523446019629,33632.6859323882,2.05004148397001,68948.4013787305,1.5,103422.602068096,89904.5697219164,0.46503845729233,193327.171790012,89904.5697219164,0.46503845729233,193327.171790012,2.46153846153846,0.408085159406875,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2017,22685,1.49669632866201,33952.5562156978,2.05004148397001,69604.1487290043,1.5,104406.223093506,118458.77462966,0.531527049289294,222864.997723166,118458.77462966,0.531527049289294,222864.997723166,2.46153846153846,3.34069103013689,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2019,6724,1.4206559947399,9552.49090863111,2.05004148397001,19583.0026379402,1.5,29374.5039569102,6325.12329696325,0.177176171952242,35699.6272538735,6325.12329696325,0.177176171952242,35699.6272538735,2.46153846153846,3.51950086334265,2.43897503494283
"PKo","PKo_14","Nass-Skeena Estuary",2021,41763,1.95181015912723,81513.4476756306,2.05004148397001,167105.949236462,1.5,250658.923854692,13293.849350171,0.0503644996366572,263952.773204863,13293.849350171,0.0503644996366572,263952.773204863,2.46153846153846,2.56172454919273,2.43897503494283
"PKo","PKo_15","Lower Skeena",1955,157500,1.01302683042731,159551.725792302,1.63968865740831,261615.155051559,1.5,392422.732577338,665904.135653428,0.62920460175658,1058326.86823077,665904.135653428,0.62920460175658,1058326.86823077,1.6,4.93570342839874,3.04935938747237
"PKo","PKo_15","Lower Skeena",1957,201500,1.01302683042731,204124.906331104,1.63968865740831,334701.293605645,1.5,502051.940408467,1011029.39837616,0.668192365116513,1513081.33878463,1011029.39837616,0.668192365116513,1513081.33878463,1.6,4.93570342839874,3.04935938747237
"PKo","PKo_15","Lower Skeena",1959,192500,1.01302683042731,195007.664857258,1.63968865740831,319751.856174127,1.5,479627.784261191,202528.975523375,0.296895064980865,682156.759784566,202528.975523375,0.296895064980865,682156.759784566,1.6,4.93570342839874,3.04935938747237
